date,Agric,Food ,Chems,Rubbr,Txtls,Steel,FabPr,Aero ,Ships,Gold ,Mines,Coal ,Oil  ,Util ,Autos
20170119,-0.07,-0.6,-0.71,-1.17,0.37,-2.08,0.85,0.48,1.07,-0.99,-0.22,-0.48,-0.75,-0.82,-0.05
20170120,0.38,0.8,0.85,0.09,0.63,0.7,0.08,-0.21,-0.09,0.66,1.23,0.32,0.67,0.21,-0.18
20170123,-0.11,-0.33,0.03,0.19,0.81,-0.67,0,-0.74,-1.6,2.86,0.68,0.77,-1.03,-0.58,-0.31
20170124,0.31,0.44,2.59,1.78,2.35,3.06,1.47,1.09,1.68,0.01,3.94,5.47,1.02,0.44,1.9
20170125,1.47,0.32,0.72,0.45,0.41,-0.92,0.53,0.84,0.67,-2.68,0.95,0.21,0.56,0.09,1.98
20170126,-0.83,-0.53,0.95,-0.88,-0.31,1.21,-0.55,0.54,-0.83,-2.33,-1.55,-0.44,0.05,0.06,-1.43
20170127,-0.38,-0.12,-0.55,0.05,-0.09,0.06,0.02,0.22,-0.16,1.02,0.91,-1.21,-1.11,-0.34,-0.39
20170130,-0.65,-0.25,-1.29,-0.75,-0.39,-1.51,-0.71,-0.9,-1.15,1.22,-1.33,-3.16,-1.94,-0.3,-1.16
20170131,-0.19,0.18,-0.53,0.98,0.18,-0.97,0.08,-0.41,-0.03,3.44,0.05,-6.32,-0.18,1.52,0.5
20170201,0.14,-0.67,0.84,0.12,-0.06,1.02,0.74,-0.49,0.28,-0.82,0.53,-0.35,-0.73,-1.52,-0.08
20170202,0.37,0.93,-0.46,-0.27,-0.32,1.46,-0.05,-0.34,-0.19,1.73,0.05,-0.97,0.63,1.1,-0.81
20170203,-0.1,0.75,0.58,0.39,0.15,0.54,1.34,0.98,2.17,0.45,-1.48,2.3,0.92,0.48,1.01
20170206,-0.55,-0.95,-0.36,-1.08,-1.09,0.42,-0.88,0.66,-0.78,3.29,-0.44,0.33,-0.92,-0.38,0.41
20170207,-0.61,0.46,-0.55,-0.02,0.29,-0.05,-0.02,0.96,-0.53,-1.68,-2.04,1.77,-1.53,-0.2,-1.4
20170208,-0.23,0.21,0.12,0.04,0.04,0.92,0.02,-0.54,-0.52,1.46,0.56,-1.44,0.08,0.8,0.31
20170209,0.26,1.11,0.37,0.19,0.47,3.82,0.95,0.13,0.96,-3.39,-0.78,-0.27,1.14,-0.48,1
20170210,-0.02,0.34,1.02,0.86,3.33,1.4,0.75,1,0.86,1.33,1.65,-1.31,0.84,0.64,0.62
20170213,0.08,0.05,0.98,-0.11,0.27,2.3,0.41,0.92,0.28,-0.78,1.03,0.01,0.04,0.4,1.39
20170214,-0.04,0.01,0.09,0.06,0.2,-0.65,-0.41,0,-0.1,-0.57,-0.16,1.8,0.35,-0.55,1.17
20170215,0.96,0.53,0.01,0.2,-0.46,0.24,0.56,0.53,1.57,-0.46,-1.44,-1.61,-0.34,-0.31,-0.01
20170216,-0.26,-2.16,0.02,-1.58,-0.46,-0.06,0.05,0.43,0.45,1.36,-1.25,0.7,-1.35,0.5,-1.17
20170217,0.36,1.49,-0.03,0.04,-0.19,0.2,-0.69,0.39,0.65,-1.41,-1.27,-1.04,-0.57,0.04,0.5
20170221,1.16,1.02,0.7,0.6,1.28,1.44,1,0.89,-2.65,1,0.18,0.27,0.78,1.05,1.14
20170222,0.59,-0.66,0.78,0.07,0.16,-0.98,-0.53,0,-0.41,-3.69,-1.14,-0.58,-1.74,0.02,-0.3
20170223,0.7,-0.02,-0.64,-0.38,0.21,-4.09,-2.2,-0.11,-1.32,-0.86,-3.22,-4.55,0.46,0.87,-1.98
20170224,0.47,0.28,0.09,-0.16,0.38,-0.34,0.92,0.34,1.6,-0.02,-0.74,-3.01,-1.01,0.91,-0.38
20170227,0.48,-1.5,-0.36,1.07,0.96,2.2,1.06,0.86,0.79,-5.8,1.5,-0.66,0.87,-0.26,0.36
20170228,0.12,0.76,-0.09,-0.29,-1.07,-0.75,4,-0.07,-1.23,0.75,-0.23,-1,-0.26,0.71,-0.88
20170301,1.3,0.58,1.73,2.19,2.25,3.03,3.98,1.64,1.44,0.48,3.37,3.15,2.1,-0.32,1.87
20170302,-0.58,-0.4,-0.84,-0.87,-0.48,-3.62,-1.32,-0.82,-1.58,-3.47,-2.97,-3.7,-1.03,0.55,-0.2
20170303,0.1,0.04,0.03,-0.24,-0.23,-0.28,-0.12,-0.46,0.27,1.53,0.26,-0.76,-0.4,-0.28,0.41
20170306,-0.23,-0.49,-0.38,-1.11,-0.75,-0.97,-0.95,-0.34,-0.33,-3.56,-1.28,1.01,0.33,-0.15,-0.84
20170307,0.23,-0.49,-0.24,-0.94,-0.39,-2.9,-0.91,0.31,-0.51,-0.25,-1.5,-1.9,-0.9,-0.11,-1
20170308,-0.6,-0.26,0.15,-0.55,0.82,-0.41,-2,-0.34,-0.8,-0.65,-1.04,-3.42,-2.74,-1.59,0.05
20170309,-0.21,0.72,-0.33,0.3,-0.76,-1.36,0.15,-0.27,-1.08,-1.15,-1.9,2.11,0.59,-0.22,-0.82
20170310,0.22,0.36,0.45,0.64,0.89,0.46,-0.23,-0.41,-0.6,1.62,0.87,-0.9,-0.12,0.8,0.47
20170313,0.05,-0.09,0.53,0.44,0.31,0.79,0.58,0.3,0.66,0.74,0.73,0.96,0.11,0.23,0.48
20170314,-0.11,-0.22,-0.69,-0.12,-0.66,-0.2,-0.43,-0.55,-0.91,-2.67,-1.76,-1.73,-1.22,-0.38,0.75
20170315,-0.34,0.99,1.48,1.43,0.56,3.43,1.49,0.61,1.15,6.18,2.7,3.32,2.15,1.82,0.91
20170316,-0.6,0.03,-0.54,-0.33,0.23,0.53,-0.31,-0.29,-0.72,-3.17,-0.95,-2.46,-0.58,-0.97,0.4
20170317,0.13,-0.17,0.79,0.14,-0.2,0.43,0.64,1.05,1.65,-0.37,0.09,-0.07,-0.06,0.47,-0.95
20170320,0.82,-0.15,0.18,-0.35,0.42,0.08,-0.63,-0.31,-0.89,2.06,-0.16,3.63,-0.06,-0.61,-0.83
20170321,-0.76,-0.78,-1.91,-2.12,-1.35,-4.98,-1.04,-1.88,-2.07,1.08,-1.6,-1.61,-0.89,0.97,-3.46
20170322,0.23,-0.02,0.1,-0.22,-0.72,0.81,0.42,0.08,0.2,-0.5,1.55,-0.52,-0.21,0.32,0.39
20170323,-0.1,0.04,0.84,0.45,0.91,-0.27,0.71,-0.03,0.08,-0.74,0.06,2.63,-0.34,-0.09,-0.26
20170324,0.36,-0.19,-0.92,-0.03,-0.92,-1.68,-0.57,-0.67,-0.85,-0.35,-0.86,-0.3,-0.44,0.38,0.57
20170327,0.35,-0.42,0.69,-0.17,0.27,-0.43,-0.42,0,-1.14,1.53,-1.65,-0.25,-0.4,-0.33,0.1
20170328,0.08,0.27,1.2,0.75,0.2,1.86,0.9,1.01,1.1,-2.47,1.7,2.39,1.37,0.21,1.65
20170329,-0.23,0.42,0.05,0.04,0.8,-0.85,0.07,-0.1,0.44,0.42,1.34,2.68,1.38,-0.11,0.04
20170330,-0.4,-0.58,0.05,0.55,-0.24,0.71,1.14,0.34,0.59,-0.7,0.64,-1.22,0.6,-0.58,0.05
20170331,-0.11,-0.04,-0.16,0.59,0.37,-0.18,-0.71,-0.47,-0.25,0.49,0.75,2.89,-0.36,0.42,-0.01
20170403,0.52,-0.09,-0.7,-0.67,-0.78,-0.29,-1.53,-0.22,0.24,2.68,-0.59,0,-0.2,-0.07,-0.78
20170404,0.62,0.04,0.32,-0.65,-0.15,0.66,0.08,0.83,-0.28,0.94,0.88,2.51,0.8,0.44,-0.34
20170405,0.77,0.32,-0.16,-0.52,-0.43,-2.23,0.38,-0.66,-0.08,0.2,-0.71,-3.19,-0.54,0.35,-1.13
20170406,0.63,-0.05,0.5,0.48,0.61,0.92,0.95,0.29,1.74,-0.31,1.06,2.53,0.82,0.09,0.54
20170407,0.04,-0.14,-0.08,-0.33,-0.05,1.46,0.42,0.65,1.09,0.41,0.54,-0.06,-0.41,-0.47,-0.16
20170410,-0.09,0.18,0.07,0.29,0.16,-0.68,-0.01,-0.18,0.35,0.83,-0.22,0.46,0.92,0.18,0.95
20170411,0.09,-0.14,-0.19,0.44,0.71,1.17,1.28,0.44,0.7,2.29,0.35,-1.29,-0.13,-0.01,0.03
20170412,0.2,0.54,-1.18,-0.03,-0.01,-4.35,-2.18,-1.17,-2.17,-0.05,-3.34,-3.5,-0.57,0.53,-1.62
20170413,-0.38,-0.7,-1.2,-0.9,-0.6,-2.03,-0.62,-0.33,-1.19,-0.87,-1.33,-2.39,-1.97,-0.55,-0.68
20170417,0.35,0.42,0.83,1.15,1.23,0.55,0.67,1.44,0.47,-0.16,0.69,0.16,0.24,0.5,1.02
20170418,-0.21,0.83,-0.15,0.42,-0.27,-0.72,0.14,-0.32,-0.4,-0.55,-1.21,-1.56,-1.01,0.08,-0.32
20170419,-0.11,-0.46,0.04,0.3,1.01,0.07,-0.28,-0.02,0.38,-2.95,-0.49,-2.48,-1.57,-0.71,0.83
20170420,0.04,0.35,1.2,0.95,1.01,3.97,1.85,0.63,0.92,0.49,1.81,-0.22,0.44,-0.4,1.37
20170421,-0.1,-0.18,-0.02,-0.09,-0.66,-0.15,-0.54,0.83,-0.39,0.97,-0.53,-0.66,-0.09,0.32,-0.57
20170424,0.34,0.82,1.55,1.05,0.69,2.17,2.19,1.21,1.68,-1.09,0.85,0.49,0.65,0.52,1.46
20170425,0.64,-0.12,1.91,1.97,1.21,1.09,1.17,0.53,1.11,-2.55,1.51,2.53,1.08,0.17,0.64
20170426,-0.1,-0.8,-0.26,0.71,0.32,-0.53,-0.25,0.17,0.88,0.91,0.66,-1.05,-0.47,-0.18,0.31
20170427,-0.19,-0.17,-0.38,2,0.22,-0.83,1.23,0.44,-1.14,-1.01,-1.03,-3.08,-0.99,0.04,0.32
20170428,-0.03,-0.11,-0.72,-0.31,-1.62,-0.55,-1.14,0.12,-0.76,2.68,-1.08,-1.47,0.16,-0.5,0.05
20170501,0.16,-1.06,0.02,0.25,-0.09,0.15,0.5,-0.52,-0.7,-3.24,0.09,2.22,-0.24,-0.53,-0.05
20170502,0.01,-1.1,-0.21,0.47,-0.91,-0.26,-0.29,0.43,0.17,0.67,2.27,3.39,-0.54,0.1,-1.52
20170503,-0.45,0.25,-1,1.68,-0.82,-2.16,-0.2,-0.05,-0.22,-1.12,-2.72,-1.84,0.39,-0.47,-0.25
20170504,-0.24,0.51,-0.03,0.97,0.97,0,0.28,0.18,-2.64,-1.58,-1.41,-5.84,-2.15,-0.18,-1.22
20170505,0.25,0.11,1.81,0.6,-0.31,0.28,1.46,0.72,2.3,1.78,1.1,5.32,1.86,0.85,1.55
20170508,-0.14,-0.11,-0.89,-0.2,0.76,-0.87,-1.03,0.13,-0.52,0.17,-0.6,2.96,0.88,-0.04,-0.1
20170509,-0.02,-0.92,-0.57,0.11,0.02,-0.9,-0.37,0.22,0.29,0.01,0,-2.47,-0.94,-0.99,1.34
20170510,-0.06,0.13,0.34,0.44,-0.29,-0.28,1.1,-0.77,0.47,0.79,1.45,3.02,1.45,0.42,0.07
20170511,-0.06,0.04,-0.31,-0.42,0.5,-1.06,-0.53,0.34,-0.65,2.05,0.33,-0.18,-0.11,0.06,-0.67
20170512,0.22,-0.03,0.06,-0.67,-1.76,-0.17,-0.63,-0.3,-0.73,1.07,-1.05,0.16,-0.26,0.39,-0.81
20170515,0.32,0.64,0.85,0.7,0.67,1.22,0.54,-0.05,0.83,0.53,1.67,-0.87,0.69,0.37,-0.1
20170516,0.04,-0.46,0.16,0.06,-0.32,-0.36,-0.25,0.29,-0.51,0.12,-0.61,-0.01,-0.41,-0.77,-0.14
20170517,-0.62,-0.01,-2.43,-1.22,-1.15,-2.95,-2.71,-1.83,-1.98,1.25,-2.93,-3.84,-1.04,0.03,-2.91
20170518,-0.01,0.07,0.17,-0.8,-0.02,-0.24,-0.92,-0.21,-0.33,-2.89,0.42,1.66,-0.15,0.26,0.42
20170519,0.21,0.59,1.11,0.21,0.66,1.84,0.76,1.67,2.6,1.01,1.69,1.08,1.47,0.52,0.45
20170522,0.03,0.83,-0.14,0.47,0.83,0.24,0.46,1.01,0.16,0.53,0.91,-0.11,-0.25,0.75,0.74
20170523,0.04,0.5,0.12,0.01,0.53,2.63,0.18,0.35,0.27,-2.13,-0.11,2.05,0.09,0.32,-0.28
20170524,0.11,0.39,0.59,0.38,0.91,-0.13,-0.01,0.55,-0.36,1.89,-0.89,0,-0.41,0.49,0.36
20170525,0.31,-0.01,-0.37,0.46,0.68,-1.21,-0.06,0.78,0.45,-0.6,0.19,-2.65,-1.88,0.62,-0.2
20170526,0.14,0.15,0.29,0.31,-0.32,-0.39,0.3,-0.09,-0.8,1.77,-0.43,-3.18,0.03,-0.12,1.09
20170530,-0.15,-0.68,-0.4,-0.06,0.46,0.31,-1.06,-0.13,-0.15,-0.94,-0.21,-3.13,-1.29,-0.12,1.06
20170531,0.37,0.02,0.34,-0.11,0.83,-0.23,0.35,0.35,0.02,0,-0.62,-2.19,-0.71,0.51,0.81
20170601,0.35,1.22,1.38,1.42,0.15,1.65,1.56,0.05,0.85,-0.33,0.49,1.61,0.75,0.79,1.65
20170602,0.11,0.12,0.73,0.4,0.45,-0.04,0.65,0.85,0.54,0.12,-0.82,-3.25,-1.33,0.09,-0.09
20170605,-0.14,-0.15,-0.61,-0.26,0.05,0.08,-1.36,-0.84,-1.07,-0.43,0.29,-0.71,0.15,-0.5,0.12
20170606,0.03,-0.05,-0.09,-0.15,-0.2,-0.89,-0.67,-0.98,-1.18,4.72,0.88,2.1,1.42,-0.12,0.58
20170607,0.02,0.47,-0.01,0,0.1,-0.95,-0.37,0.17,0.37,0.26,-0.06,-1.93,-1.76,0.18,0.26
20170608,0.1,-0.83,0.44,0.3,-0.05,3.7,0.53,0.61,1.72,-1,2.21,2.34,-0.38,-0.62,0.44
20170609,-0.16,-0.67,1.51,0.09,0.62,0.56,0.55,0.16,1.26,-2.15,1.38,1.51,2.71,0.27,-0.32
20170612,0.28,0.18,-0.86,-0.62,-0.26,-0.15,-1.48,-0.5,1.24,-0.39,-0.56,0.71,0.81,-0.15,0.67
20170613,0.21,0.56,1.53,0.99,0.82,0.99,1.39,0.67,0.91,0.31,1.13,3.47,0.94,0.3,0.96
20170614,-0.06,0.11,-1.1,-0.55,0.53,-2.27,-0.15,0.29,-0.64,-2.91,-2.41,-3.34,-2.13,0.27,-0.25
20170615,-0.29,0.04,-0.75,-0.28,-0.62,-3.83,-0.64,0.84,-0.27,-2.12,-2.28,-1.42,-0.84,0.35,-0.19
20170616,0.1,-1.99,0.37,-0.47,-0.27,-0.21,-1.11,0.16,-1.57,-0.63,0.17,-2.15,1.61,0.7,-1.13
20170619,0.02,0.23,1.15,0.78,0.74,0.91,0.57,1.02,0.64,0.49,0.77,-0.49,-0.5,-0.58,0.28
20170620,-0.11,-0.92,-0.62,-0.32,-0.61,-0.47,-2.52,-0.57,-0.85,-0.39,-1.94,-1.67,-1.13,-0.36,-0.67
20170621,-0.33,-0.32,-1.44,-0.49,-0.16,-1.33,-1.85,0.11,-0.54,0.95,-0.36,-3.47,-1.8,-0.69,-0.15
20170622,-0.3,-0.29,0.1,-0.08,-0.01,0.95,0.11,-0.21,0.13,1.43,1.08,-0.48,-0.12,-0.27,0.6
20170623,0.16,0.12,0.14,0.06,1.4,1.32,0.19,0.6,0.73,0.89,1.92,3.96,0.83,-0.01,0.09
20170626,0.54,0.28,0.13,0.85,0.14,-1.38,0.37,-0.64,0.67,-0.27,0.79,3.95,-0.31,0.77,0.56
20170627,-0.39,-1.53,-0.63,-1.02,-1.08,-2.48,-0.54,-0.33,0.1,-2.04,-1.68,-0.58,-0.12,-1.04,-1.56
20170628,1.12,0.52,1.13,0.82,0.41,4,2.68,0.73,1.59,0.45,0.76,3.83,0.59,-0.57,1.67
20170629,-0.52,-1.75,-1.16,-1.32,-1.49,-0.06,0.14,-1.04,-0.56,-2.46,-0.56,1.2,0.19,-0.69,-0.43
20170630,0.29,0.49,0.71,0.48,0.89,0.07,1.59,0.49,0.29,0.34,-0.23,-2.32,0.35,-0.02,0.49
20170703,0.04,-0.35,1.08,0,-0.01,1.67,1.23,0.39,1.71,-1.91,1.19,1.97,2.11,-0.2,0.87
20170705,0.05,-0.73,-0.74,0.11,0.9,-0.21,-0.58,1.07,-0.27,2.17,0.43,-0.19,-2.27,-0.59,-2.41
20170706,-0.35,-0.97,-0.27,-0.45,-1.05,-0.2,-0.32,-0.65,-1.3,-1.41,-1.23,-1.1,-1.39,-0.14,-1.69
20170707,0.32,0.1,0.88,1.37,1.58,-1.05,0.63,0.77,0.44,-0.85,-0.22,-0.01,-0.11,0.13,0.9
20170710,-0.37,-0.81,0.58,-0.34,0.12,0.54,0.39,0.58,-0.21,2.08,1.36,1.96,0.51,-0.22,0.79
20170711,-0.32,0.18,0.1,0.16,-0.1,0.73,0.15,0.53,0.33,1.12,-0.04,3.48,0.57,0.02,0.92
20170712,-0.27,0.86,1.5,0.24,0.54,0.28,1.03,0.3,1.21,0.71,0.29,0.17,0.25,0.9,0.38
20170713,-0.28,0.4,-0.25,-0.39,-0.05,2.19,-0.32,-0.19,-0.85,-1.23,0.56,1.27,0.48,-0.33,0.19
20170714,0.42,0.7,0.65,0.1,-0.22,-0.63,0.12,0.75,-0.2,1.45,0.62,0.19,0.52,0.59,0.91
20170717,0.14,0.33,0.12,0.38,0.14,0.97,0.57,-0.02,0.16,1.56,1.4,-0.23,-0.17,0.33,-0.47
20170718,-0.49,-0.4,-0.39,-0.22,-0.47,-1.03,-0.29,-0.22,-0.1,-0.22,-0.72,-0.61,-0.52,0.15,0.44
20170719,0.58,0.45,1.16,0.58,0.47,1.88,0.86,0.76,0.91,0.39,1.29,3,1.68,0.63,0.27
20170720,-0.28,0.15,-1.07,-0.66,-1.69,-0.38,0.24,-0.37,-0.86,0.25,-0.76,-0.97,-0.68,0.89,0.4
20170721,0.32,0.42,-0.21,-0.47,0.76,-0.87,0.04,0.81,-0.05,1.42,-0.03,-0.78,-1.09,0.73,-1.21
20170724,-0.09,-0.06,-0.08,0.02,-0.41,0.15,0.46,0.05,0.03,-1.75,-0.04,0.4,-0.3,-0.79,0.36
20170725,0.22,1.31,0.77,0.29,-0.88,2.06,1.29,-0.47,-2.48,5.44,4.48,2.83,1.66,-0.24,0.14
20170726,-0.15,-0.19,-0.88,-1.86,-0.22,-2.66,-0.53,2.34,-2.7,2.6,0.42,0.02,0.13,0.67,-0.26
20170727,0.19,0.45,-0.49,-0.57,-0.55,-0.13,1.55,0.76,0.81,-2.24,-1.6,-0.84,0.86,0.41,-0.23
20170728,0,-0.44,-0.22,-2.28,3.53,-2.64,-0.1,0.74,0.17,1.74,0.27,0.34,-0.26,-0.16,-0.61
20170731,-0.49,0.03,-1.08,-0.24,-0.08,0.78,-0.49,-0.41,0.23,0.32,0,1.35,0.15,0.21,-0.58
20170801,0.59,-0.54,0.68,0.23,1.05,-1.25,0.19,-0.07,-0.27,-0.2,-2.01,-0.41,-0.04,0.44,-1.62
20170802,0.14,0.44,-0.03,-0.14,-0.61,-0.02,0.15,0.55,-0.33,-0.75,0.68,0.29,-0.41,0.21,0.53
20170803,-0.03,-0.25,-0.83,0.32,-0.14,-0.38,-0.21,0.62,1.1,-1.33,-0.79,-3.79,-1.56,0.11,1.08
20170804,-0.08,-0.1,0.72,-0.38,0.12,0.97,0.21,0.09,1.2,-1.51,0.34,2.34,0.75,-0.13,1.37
20170807,-0.26,0.83,-0.02,0.2,-0.62,0.93,-0.19,0.3,0.32,-0.43,0.3,1.03,-0.95,0.14,-0.05
20170808,-0.21,-0.97,-1.19,0.14,-0.03,0.34,1.33,-0.49,-0.3,-1.15,-0.91,-0.23,0,0.22,0.57
20170809,0.02,0.19,-0.12,-0.92,0,-1.06,0.17,-0.74,-0.06,1.28,0.15,-0.42,0.12,-0.38,-0.47
20170810,-0.27,-0.34,-1.28,-0.87,-1.35,-1.13,-0.48,-0.81,-0.97,0.85,-2.3,-1.43,-1.03,0.01,-1.81
20170811,-0.27,0.56,0.1,0.38,-0.32,-1.49,-0.3,0.29,0.2,0.32,-0.76,-1.03,-0.57,-0.58,0.27
20170814,0.53,0.83,0.96,1.16,1.42,0.55,0.29,0.91,0.31,-1.41,1.18,-0.56,-0.42,0.54,1.41
20170815,-0.17,-0.06,0.15,-0.46,0.25,-0.34,-0.34,-0.04,-0.28,-1.03,-0.44,-0.57,-0.39,0.24,-0.56
20170816,0.43,0.44,0.56,0.41,0.78,2.33,0.35,0.46,-0.6,1.46,2.35,-0.17,-1.09,0.27,-0.06
20170817,-0.48,-1.13,-1.59,-1.26,-1.61,-3.5,-0.8,-1.37,-1.34,-0.38,-2.46,-1.3,-1.5,-0.79,-1.98
20170818,-0.17,-0.47,0.21,-0.46,0.35,-0.16,-0.28,-0.01,-0.9,-0.46,0.11,-0.1,0.7,0.58,-0.51
20170821,-0.07,0.23,0.28,-0.72,-0.66,-0.26,-0.09,-0.13,-0.55,2.3,1.39,0.93,-0.7,0.28,-0.4
20170822,0.27,0.48,1.4,1.05,1,2.4,0.45,1.25,1.35,-0.24,1.96,0.65,0.66,0.5,0.94
20170823,-0.3,-0.3,-0.28,-1.08,-0.56,1.3,-0.4,-0.2,-0.13,1.22,0.44,1.71,0.51,0.33,0.76
20170824,-0.09,-2.66,-0.13,-0.38,-0.51,-0.22,0.39,-0.05,0.43,-0.22,0.3,-0.5,0.06,-0.02,0.01
20170825,0.13,-0.44,0.28,0.31,0.56,0.37,0.01,-0.48,0.25,0.2,-1.09,1.23,0.47,0.26,0.01
20170828,-0.01,-0.62,0.14,-0.98,0,0.41,-0.01,0.07,-0.68,4.15,2.08,0.41,-0.47,0.11,0.04
20170829,-0.05,-0.13,-0.59,0.21,0.53,1.11,0.87,1.76,0.53,-0.59,-0.31,-0.36,-0.11,-0.13,0.35
20170830,0.26,0.14,0.6,0.86,0.7,1.24,0.6,0.35,0.3,-0.45,-0.05,-0.42,0.02,-0.31,0.99
20170831,0.26,-1.03,1.69,0.7,0.98,-0.28,1.03,0.12,0.84,1.07,0.51,2.37,0.65,0.26,1.16
20170901,-0.05,0.61,0.84,0.76,0.69,1.47,0.32,-0.4,1.35,0.9,1.05,1.65,1.02,-0.15,1.14
20170905,-0.04,-0.01,-1.1,-0.75,-0.06,-1.3,-0.44,-2.24,-0.8,0.89,-1.63,-3.3,0.39,0.2,-0.86
20170906,0.39,0.58,0.5,0.26,0.15,0.27,-0.88,-0.99,-1.41,-0.91,1.25,1.57,1.82,-0.39,0.37
20170907,0.11,0.17,0.1,0.57,-1.08,-0.46,0.41,0.48,-0.42,2.82,0.18,-0.73,0.11,0.62,-0.1
20170908,-0.19,0.31,0.23,0.85,2.07,-0.87,0.28,0.43,0.2,-1.05,-2.46,-1.79,-1.23,0.29,-0.1
20170911,0,0.76,1.76,0.82,0.24,-0.07,1.55,0.75,1.18,-2.89,-0.5,1.12,1,0.97,1.83
20170912,0.11,-0.05,0.56,0.4,0.77,0.4,-0.08,0.03,0.98,0.71,0.14,1.45,0.74,-1.45,1.12
20170913,0.29,-0.15,-0.38,-0.15,-0.94,0.49,0.06,0.15,-0.78,-1.32,-1.49,1.68,1.54,-0.39,0.74
20170914,-0.16,-0.44,0.35,0.31,-0.94,-0.6,-0.14,1.24,-0.29,0.42,-0.96,-0.19,0.34,0.82,1.49
20170915,0.63,0.8,0.15,1.06,0.47,0.37,0.6,0.68,0.98,-0.35,-0.07,-1.03,0.33,0.06,0.48
20170918,0.76,0.21,1.09,0.02,-0.05,1.28,1.02,1.13,1.51,-0.48,1.69,0.43,0.5,-0.76,0.46
20170919,0.21,-0.91,0.72,-0.62,0.03,0.97,0.27,0.29,0.43,0.64,0.78,-0.7,0.37,-0.17,-0.22
20170920,0.2,-1.25,0.43,0.59,0.65,1.33,0.1,0.67,1.14,-1.32,-0.26,0.63,1,-0.54,0.17
20170921,-0.07,-0.8,0.27,-0.23,-0.46,-2.32,0.03,0.45,0.29,-0.6,-0.72,-1.07,-0.01,-0.3,-0.13
20170922,0.28,-0.72,-0.09,0.42,-2.62,-0.47,2.27,0.07,0.78,1.19,-0.59,0.62,0.56,-0.57,-0.14
20170925,0.17,0.96,-0.22,0.45,-0.1,0.16,-0.15,-0.62,0.21,1.72,-0.42,2.07,1.64,0.97,0.63
20170926,-0.2,0.22,-0.07,0.2,0.32,-0.22,0.57,0.05,0.24,-1.78,0.08,0.21,0.01,-0.17,0.07
20170927,-0.28,-0.08,0.4,0.65,0.07,2.01,0.52,1,0.82,-1.42,1.08,-0.03,0.58,-1.06,0.38
20170928,0.25,0.11,0.86,0.71,1.13,0.59,-0.28,-0.7,0.46,0.77,1.47,-1.95,0.14,0.3,-0.06
20170929,0.14,0.33,0.16,0.05,-0.22,0.73,-0.12,0.03,0.8,-0.33,-0.3,0.95,-0.12,-0.21,0.14
20171002,0.5,0.4,1.3,1.02,0.79,1.46,2.27,1.15,3.15,1.19,0.35,1.5,0.03,0.3,1.61
20171003,-0.39,-0.4,1.08,-0.13,0.89,0.19,-0.17,0.1,0.26,1.02,1.74,-0.39,-0.04,-0.35,1.33
20171004,0.12,0.52,-0.25,0.2,1.53,0.08,-0.43,0.31,0.1,-0.05,-0.23,-0.77,-0.1,0.79,0.67
20171005,0.41,0.2,0.53,0.09,-0.33,0.51,2.56,0.93,0.21,-0.71,1.73,1.09,0.41,0.1,-0.07
20171006,-0.21,-0.36,-0.13,0.59,0.13,-0.68,0.74,-0.11,-0.01,0.48,-1.6,-2.03,-1.01,-0.22,0.47
20171009,-0.08,-1.04,-0.36,-0.36,-0.11,-1.43,0.47,0.24,-0.25,0.83,-0.7,-0.31,0.36,0.1,-0.52
20171010,-0.08,0.87,0.04,-0.01,-0.55,-0.06,-0.04,0.18,-0.33,-1.47,0.4,-0.59,0.17,0.81,0.73
20171011,0.16,0.19,0.26,-0.22,0.77,1.48,-0.08,-0.08,-0.15,0.49,-0.05,-0.11,0.34,0.47,-0.11
20171012,0.07,0.57,0.44,0.28,0.46,0.74,0.06,0.4,0.16,0.56,0.88,-0.89,-0.41,0.42,-0.61
20171013,1.88,-0.17,0.53,0.11,-1.01,1.59,0.31,-0.31,-0.63,0.37,0.68,-1.33,0.02,-0.71,0.36
20171016,0.21,0.1,-0.05,0.04,0.73,-0.81,0.29,-0.05,0.46,-1.52,1.19,0.18,0.25,-0.22,0.06
20171017,-0.26,-0.43,-0.51,-1.14,0.29,-0.4,-0.57,-0.32,-0.12,0.36,-0.98,1.91,0.13,0.51,-0.05
20171018,-0.03,-0.25,-0.2,0.18,0.53,0.75,0.29,0.17,0.17,-1.29,-0.23,0.34,-0.71,-0.16,0.4
20171019,-0.09,-0.51,0.34,-0.37,0.25,0.75,-0.31,-0.1,0.06,0.05,0.77,1.92,-0.29,0.82,-0.01
20171020,0.13,0.33,1.05,1.07,1.13,1.92,0.9,1.61,0.91,-0.32,0.41,1.35,0.52,0,0.06
20171023,-0.13,0.05,-0.65,-0.76,-0.23,-0.73,-0.01,-0.84,-0.35,-0.91,-0.2,-1.12,-0.63,-0.16,-0.97
20171024,-0.06,-0.03,0.79,0.31,0.74,1.66,1.81,0.38,1.79,-0.47,2.23,1.54,0.12,0.11,0.99
20171025,-0.19,-0.16,0.21,0.02,-1.05,-1.3,-1.75,-1.54,-1.88,-0.81,-1.97,-0.11,-0.7,-0.56,-1.72
20171026,0.01,-0.2,1.34,2.58,0.37,0.13,0.39,0.01,-2.41,-3.16,-0.02,-1.23,0.26,0.11,1
20171027,0.09,0.12,-0.04,-0.37,0.71,-0.61,-0.39,-0.49,0.63,-0.05,-1.53,0.69,0.51,0.78,-1.16
